quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,lat,lon,year,quarter
1322231101302203,10455,3178,29,6,4,5.369928743247041,100.3765869140625,2022,4
1322231101302210,35173,8821,28,42,14,5.375397774474747,100.382080078125,2022,4
1322231101302211,43722,8377,30,41,19,5.375397774474747,100.3875732421875,2022,4
1322231101302212,38369,12498,55,19,9,5.369928743247041,100.382080078125,2022,4
1322231101302213,39054,13292,31,100,28,5.369928743247041,100.3875732421875,2022,4
1322231101302230,35712,6491,28,9,7,5.364459662948641,100.382080078125,2022,4
1322231101302231,87512,16072,49,73,17,5.364459662948641,100.3875732421875,2022,4
1322231101302232,6263,1894,51,3,1,5.358990533628941,100.382080078125,2022,4
1322231101302233,249053,43457,26,88,36,5.358990533628941,100.3875732421875,2022,4
1322231101302300,26049,8188,32,57,22,5.375397774474747,100.39306640625,2022,4
1322231101302301,51045,17076,33,50,24,5.375397774474747,100.3985595703125,2022,4
1322231101302302,29446,12465,36,81,23,5.369928743247041,100.39306640625,2022,4
1322231101302303,51821,17470,34,48,31,5.369928743247041,100.3985595703125,2022,4
1322231101302310,35069,11476,30,330,74,5.375397774474747,100.404052734375,2022,4
1322231101302311,58484,21598,25,103,50,5.375397774474747,100.4095458984375,2022,4
1322231101302312,42953,12687,28,22,10,5.369928743247041,100.404052734375,2022,4
1322231101302313,47767,18994,28,64,45,5.369928743247041,100.4095458984375,2022,4
1322231101302320,143641,29650,49,44,21,5.364459662948641,100.39306640625,2022,4
1322231101302321,28369,10130,64,31,18,5.364459662948641,100.3985595703125,2022,4
1322231101302322,144809,33054,28,47,19,5.358990533628941,100.39306640625,2022,4
1322231101302323,72723,12321,53,36,20,5.358990533628941,100.3985595703125,2022,4
1322231101302330,47592,21357,30,37,16,5.364459662948641,100.404052734375,2022,4
1322231101302331,76179,16342,30,32,16,5.364459662948641,100.4095458984375,2022,4
1322231101302332,52585,25651,26,17,13,5.358990533628941,100.404052734375,2022,4
1322231101302333,22943,10142,31,25,16,5.358990533628941,100.4095458984375,2022,4
1322231101303000,34349,12015,40,180,71,5.397273407690907,100.4150390625,2022,4
1322231101303001,3005,2404,31,1,1,5.397273407690907,100.4205322265625,2022,4
1322231101303002,36378,12955,50,148,35,5.391804573239836,100.4150390625,2022,4
1322231101303003,51168,13439,37,73,8,5.391804573239836,100.4205322265625,2022,4
1322231101303012,34211,26450,29,1,1,5.391804573239836,100.426025390625,2022,4
1322231101303013,12244,7811,30,26,3,5.391804573239836,100.4315185546875,2022,4
1322231101303020,27612,10359,44,235,80,5.386335689520529,100.4150390625,2022,4
1322231101303021,38813,18447,37,15,8,5.386335689520529,100.4205322265625,2022,4
1322231101303022,35108,12813,29,77,36,5.380866756582372,100.4150390625,2022,4
1322231101303023,47158,6443,35,9,8,5.380866756582372,100.4205322265625,2022,4
1322231101303032,36984,22592,38,15,4,5.380866756582372,100.426025390625,2022,4
1322231101303033,17645,10152,47,23,8,5.380866756582372,100.4315185546875,2022,4
1322231101303102,29894,11053,29,9,2,5.391804573239836,100.43701171875,2022,4
1322231101303110,8874,10561,45,1,1,5.397273407690907,100.447998046875,2022,4
1322231101303122,5210,3805,44,2,2,5.380866756582372,100.43701171875,2022,4
1322231101303200,34513,10349,31,84,43,5.375397774474747,100.4150390625,2022,4
1322231101303201,35360,13554,38,45,35,5.375397774474747,100.4205322265625,2022,4
1322231101303202,61427,19220,33,104,59,5.369928743247041,100.4150390625,2022,4
1322231101303203,49156,15492,25,82,47,5.369928743247041,100.4205322265625,2022,4
1322231101303210,22420,11254,42,431,79,5.375397774474747,100.426025390625,2022,4
1322231101303211,31315,13123,33,93,35,5.375397774474747,100.4315185546875,2022,4
1322231101303212,27989,12313,30,211,101,5.369928743247041,100.426025390625,2022,4
1322231101303213,40297,11651,29,183,122,5.369928743247041,100.4315185546875,2022,4
1322231101303220,15346,3237,43,3,3,5.364459662948641,100.4150390625,2022,4
1322231101303221,81550,22100,25,59,18,5.364459662948641,100.4205322265625,2022,4
1322231101303222,34576,7801,30,79,64,5.358990533628941,100.4150390625,2022,4
1322231101303223,544293,81840,16,6,4,5.358990533628941,100.4205322265625,2022,4
1322231101303230,56828,16919,31,17,12,5.364459662948641,100.426025390625,2022,4
1322231101303231,14932,5854,30,24,14,5.364459662948641,100.4315185546875,2022,4
1322231101303232,332359,50471,23,22,14,5.358990533628941,100.426025390625,2022,4
1322231101303233,19911,4422,30,24,8,5.358990533628941,100.4315185546875,2022,4
1322231101303300,28528,11253,27,23,13,5.375397774474747,100.43701171875,2022,4
1322231101303301,73574,13485,30,35,20,5.375397774474747,100.4425048828125,2022,4
1322231101303302,36046,18629,32,88,56,5.369928743247041,100.43701171875,2022,4
1322231101303303,41841,12174,32,64,46,5.369928743247041,100.4425048828125,2022,4
1322231101303310,11626,8103,23,5,5,5.375397774474747,100.447998046875,2022,4
1322231101303311,20310,1334,23,4,4,5.375397774474747,100.4534912109375,2022,4
1322231101303312,20918,8114,28,53,26,5.369928743247041,100.447998046875,2022,4
1322231101303313,38505,10220,31,62,37,5.369928743247041,100.4534912109375,2022,4
1322231101303320,31327,9866,30,34,14,5.364459662948641,100.43701171875,2022,4
1322231101303321,51082,18064,27,81,39,5.364459662948641,100.4425048828125,2022,4
1322231101303322,58420,15996,28,45,23,5.358990533628941,100.43701171875,2022,4
1322231101303323,52455,15765,28,40,30,5.358990533628941,100.4425048828125,2022,4
1322231101303330,34415,10309,30,51,20,5.364459662948641,100.447998046875,2022,4
1322231101303331,58817,22823,24,17,11,5.364459662948641,100.4534912109375,2022,4
1322231101303332,33016,7946,29,31,17,5.358990533628941,100.447998046875,2022,4
1322231101303333,30553,6995,31,9,8,5.358990533628941,100.4534912109375,2022,4
1322231101310000,56042,32039,23,1,1,5.441022303717967,100.458984375,2022,4
1322231101310001,6758,6085,23,2,1,5.441022303717967,100.4644775390625,2022,4
1322231101310002,25310,7948,28,9,3,5.435553865190249,100.458984375,2022,4
1322231101310003,36490,10111,28,10,6,5.435553865190249,100.4644775390625,2022,4
1322231101310010,51461,11248,23,14,7,5.441022303717967,100.469970703125,2022,4
1322231101310012,42944,28268,22,31,13,5.435553865190249,100.469970703125,2022,4
1322231101310013,46008,6274,32,48,5,5.435553865190249,100.4754638671875,2022,4
1322231101310020,28014,11657,18,2,1,5.430085376999321,100.458984375,2022,4
1322231101310021,29331,13200,36,31,9,5.430085376999321,100.4644775390625,2022,4
1322231101310023,18065,2552,37,21,6,5.424616839194547,100.4644775390625,2022,4
1322231101310030,35133,6507,31,16,10,5.430085376999321,100.469970703125,2022,4
1322231101310031,47521,13962,26,87,29,5.430085376999321,100.4754638671875,2022,4
1322231101310032,18278,11333,22,1,1,5.424616839194547,100.469970703125,2022,4
1322231101310120,20115,6958,31,73,9,5.430085376999321,100.48095703125,2022,4
1322231101310121,42167,2092,174,5,2,5.430085376999321,100.4864501953125,2022,4
1322231101310123,6643,8519,23,1,1,5.424616839194547,100.4864501953125,2022,4
1322231101310200,12240,4740,38,19,10,5.419148251825296,100.458984375,2022,4
1322231101310201,39985,2947,31,4,2,5.419148251825296,100.4644775390625,2022,4
1322231101310202,84651,15891,28,29,14,5.413679614940935,100.458984375,2022,4
1322231101310211,593,70,92,1,1,5.419148251825296,100.4754638671875,2022,4
1322231101310213,31765,9558,32,13,10,5.413679614940935,100.4754638671875,2022,4
1322231101310220,41155,15038,27,53,27,5.408210928590833,100.458984375,2022,4
1322231101310221,33013,13851,28,11,9,5.408210928590833,100.4644775390625,2022,4
1322231101310222,25896,11243,30,21,16,5.402742192824366,100.458984375,2022,4
1322231101310223,24067,6076,30,29,15,5.402742192824366,100.4644775390625,2022,4
1322231101310230,24579,4866,29,15,12,5.408210928590833,100.469970703125,2022,4
1322231101310231,16989,8520,35,13,6,5.408210928590833,100.4754638671875,2022,4
1322231101310233,6922,3773,32,2,1,5.402742192824366,100.4754638671875,2022,4
1322231101310301,35712,12267,24,11,9,5.419148251825296,100.4864501953125,2022,4
1322231101310302,26598,9116,25,26,20,5.413679614940935,100.48095703125,2022,4
1322231101310303,33601,13504,29,45,14,5.413679614940935,100.4864501953125,2022,4
1322231101310310,541,1323,39,1,1,5.419148251825296,100.491943359375,2022,4
1322231101310312,8113,2159,23,6,2,5.413679614940935,100.491943359375,2022,4
1322231101310320,30839,16004,35,8,7,5.408210928590833,100.48095703125,2022,4
1322231101310321,54124,18144,27,13,10,5.408210928590833,100.4864501953125,2022,4
1322231101310322,59594,684,37,1,1,5.402742192824366,100.48095703125,2022,4
1322231101310323,47913,17722,20,1,1,5.402742192824366,100.4864501953125,2022,4
1322231101310330,53967,15560,31,38,15,5.408210928590833,100.491943359375,2022,4
1322231101310332,59359,18326,28,41,23,5.402742192824366,100.491943359375,2022,4
1322231101310333,65271,3602,38,6,2,5.402742192824366,100.4974365234375,2022,4
1322231101311001,94069,16819,27,2,2,5.441022303717967,100.5084228515625,2022,4
1322231101311002,17964,12241,24,3,2,5.435553865190249,100.5029296875,2022,4
1322231101311003,31833,7036,24,3,3,5.435553865190249,100.5084228515625,2022,4
1322231101311010,19446,2619,20,1,1,5.441022303717967,100.513916015625,2022,4
1322231101311011,2531,316,45,1,1,5.441022303717967,100.5194091796875,2022,4
1322231101311012,2646,1980,49,1,1,5.435553865190249,100.513916015625,2022,4
1322231101311013,19083,12096,43,14,6,5.435553865190249,100.5194091796875,2022,4
1322231101311021,11305,1740,24,2,2,5.430085376999321,100.5084228515625,2022,4
1322231101311031,13419,4710,28,4,2,5.430085376999321,100.5194091796875,2022,4
1322231101311101,42473,7602,32,16,13,5.441022303717967,100.5303955078125,2022,4
1322231101311102,20745,3103,36,20,7,5.435553865190249,100.52490234375,2022,4
1322231101311103,33912,11434,31,25,12,5.435553865190249,100.5303955078125,2022,4
1322231101311110,36612,13982,32,13,9,5.441022303717967,100.535888671875,2022,4
1322231101311111,43920,8894,30,16,6,5.441022303717967,100.5413818359375,2022,4
1322231101311112,78153,8601,33,7,5,5.435553865190249,100.535888671875,2022,4
1322231101311113,47416,13595,25,26,9,5.435553865190249,100.5413818359375,2022,4
1322231101311120,77485,5540,29,8,8,5.430085376999321,100.52490234375,2022,4
1322231101311121,37161,13896,34,51,33,5.430085376999321,100.5303955078125,2022,4
1322231101311130,45316,15693,30,137,24,5.430085376999321,100.535888671875,2022,4
1322231101311131,1738,9238,23,1,1,5.430085376999321,100.5413818359375,2022,4
1322231101311132,48383,13300,33,57,31,5.424616839194547,100.535888671875,2022,4
1322231101311133,29499,16626,28,3,3,5.424616839194547,100.5413818359375,2022,4
1322231101311202,9413,4004,18,1,1,5.413679614940935,100.5029296875,2022,4
1322231101311210,93338,41300,23,6,6,5.419148251825296,100.513916015625,2022,4
1322231101311220,6079,2497,20,1,1,5.408210928590833,100.5029296875,2022,4
1322231101311301,14161,1668,38,1,1,5.419148251825296,100.5303955078125,2022,4
1322231101311310,30676,10344,35,12,10,5.419148251825296,100.535888671875,2022,4
1322231101311311,30613,14376,29,26,17,5.419148251825296,100.5413818359375,2022,4
1322231101311312,19682,3811,42,12,4,5.413679614940935,100.535888671875,2022,4
1322231101311313,40671,22370,30,93,42,5.413679614940935,100.5413818359375,2022,4
1322231101311331,40802,17245,28,28,15,5.408210928590833,100.5413818359375,2022,4
1322231101311332,4280,461,46,5,3,5.402742192824366,100.535888671875,2022,4
1322231101312000,64270,15884,31,11,5,5.397273407690907,100.458984375,2022,4
1322231101312001,23169,8768,33,8,6,5.397273407690907,100.4644775390625,2022,4
1322231101312002,58625,26246,32,20,10,5.391804573239836,100.458984375,2022,4
1322231101312003,15224,7019,30,35,9,5.391804573239836,100.4644775390625,2022,4
1322231101312012,73535,19916,23,4,3,5.391804573239836,100.469970703125,2022,4
1322231101312013,38938,8066,26,2,1,5.391804573239836,100.4754638671875,2022,4
1322231101312020,34104,18200,31,19,11,5.386335689520529,100.458984375,2022,4
1322231101312021,29527,4872,26,15,9,5.386335689520529,100.4644775390625,2022,4
1322231101312022,29278,18935,27,2,2,5.380866756582372,100.458984375,2022,4
1322231101312023,33660,10502,30,129,14,5.380866756582372,100.4644775390625,2022,4
1322231101312030,51398,9483,29,19,11,5.386335689520529,100.469970703125,2022,4
1322231101312031,38135,13003,30,18,10,5.386335689520529,100.4754638671875,2022,4
1322231101312032,30624,8675,42,95,27,5.380866756582372,100.469970703125,2022,4
1322231101312033,22674,7234,28,10,7,5.380866756582372,100.4754638671875,2022,4
1322231101312101,6030,7511,34,1,1,5.397273407690907,100.4864501953125,2022,4
1322231101312102,102,40,56,2,1,5.391804573239836,100.48095703125,2022,4
1322231101312103,100040,29655,24,2,2,5.391804573239836,100.4864501953125,2022,4
1322231101312110,59641,10802,25,70,21,5.397273407690907,100.491943359375,2022,4
1322231101312111,61261,17344,32,1,1,5.397273407690907,100.4974365234375,2022,4
1322231101312112,34937,12450,18,2,1,5.391804573239836,100.491943359375,2022,4
1322231101312113,35666,12046,18,1,1,5.391804573239836,100.4974365234375,2022,4
1322231101312121,8008,185,37,1,1,5.386335689520529,100.4864501953125,2022,4
1322231101312200,51134,10382,28,20,11,5.375397774474747,100.458984375,2022,4
1322231101312201,27693,8652,34,90,12,5.375397774474747,100.4644775390625,2022,4
1322231101312202,117196,25073,29,131,65,5.369928743247041,100.458984375,2022,4
1322231101312203,18112,4284,38,19,10,5.369928743247041,100.4644775390625,2022,4
1322231101312210,4270,1855,47,1,1,5.375397774474747,100.469970703125,2022,4
1322231101312212,3710,3186,23,2,1,5.369928743247041,100.469970703125,2022,4
1322231101312220,207844,29903,26,95,67,5.364459662948641,100.458984375,2022,4
1322231101312221,156399,23069,26,34,26,5.364459662948641,100.4644775390625,2022,4
1322231101312222,80785,18514,28,60,24,5.358990533628941,100.458984375,2022,4
1322231101312223,60989,20943,30,25,18,5.358990533628941,100.4644775390625,2022,4
1322231101312230,2561,6688,37,1,1,5.364459662948641,100.469970703125,2022,4
1322231101312232,154340,24738,27,35,26,5.358990533628941,100.469970703125,2022,4
1322231101312233,26925,6937,30,19,4,5.358990533628941,100.4754638671875,2022,4
1322231101312301,6064,11400,19,1,1,5.375397774474747,100.4864501953125,2022,4
1322231101312302,8450,506,34,1,1,5.369928743247041,100.48095703125,2022,4
1322231101312303,11984,1270,19,1,1,5.369928743247041,100.4864501953125,2022,4
1322231101312322,28852,6172,24,6,5,5.358990533628941,100.48095703125,2022,4
1322231101313000,30027,24979,24,2,2,5.397273407690907,100.5029296875,2022,4
1322231101313010,91631,3735,23,1,1,5.397273407690907,100.513916015625,2022,4
1322231101313011,89168,3546,19,2,2,5.397273407690907,100.5194091796875,2022,4
1322231101313013,106210,10755,28,16,6,5.391804573239836,100.5194091796875,2022,4
1322231101313031,26586,4843,21,2,2,5.386335689520529,100.5194091796875,2022,4
1322231101313032,18696,9164,24,4,3,5.380866756582372,100.513916015625,2022,4
1322231101313033,5015,362,25,2,2,5.380866756582372,100.5194091796875,2022,4
1322231101313102,35487,3180,23,3,1,5.391804573239836,100.52490234375,2022,4
1322231101313103,22997,9534,37,15,8,5.391804573239836,100.5303955078125,2022,4
1322231101313110,40173,5910,31,58,11,5.397273407690907,100.535888671875,2022,4
1322231101313111,43922,5267,33,20,7,5.397273407690907,100.5413818359375,2022,4
1322231101313112,81925,14889,41,13,8,5.391804573239836,100.535888671875,2022,4
1322231101313113,49935,14412,32,81,32,5.391804573239836,100.5413818359375,2022,4
1322231101313120,29764,17461,24,10,6,5.386335689520529,100.52490234375,2022,4
1322231101313121,50589,9646,24,30,11,5.386335689520529,100.5303955078125,2022,4
1322231101313122,34042,9579,31,261,15,5.380866756582372,100.52490234375,2022,4
1322231101313123,28685,9876,46,64,28,5.380866756582372,100.5303955078125,2022,4
1322231101313130,31339,5018,25,12,9,5.386335689520529,100.535888671875,2022,4
1322231101313131,49562,16470,30,129,67,5.386335689520529,100.5413818359375,2022,4
1322231101313132,55046,21576,28,161,81,5.380866756582372,100.535888671875,2022,4
1322231101313133,22371,7451,40,25,18,5.380866756582372,100.5413818359375,2022,4
1322231101313230,53712,4531,34,1,1,5.364459662948641,100.513916015625,2022,4
1322231101313300,46572,11122,35,56,22,5.375397774474747,100.52490234375,2022,4
1322231101313301,40861,10589,31,59,43,5.375397774474747,100.5303955078125,2022,4
1322231101313302,54270,17154,28,63,27,5.369928743247041,100.52490234375,2022,4
1322231101313303,30318,10676,33,20,14,5.369928743247041,100.5303955078125,2022,4
1322231101313310,42385,15513,26,71,44,5.375397774474747,100.535888671875,2022,4
1322231101313311,43577,5765,27,33,13,5.375397774474747,100.5413818359375,2022,4
1322231101313312,58623,11931,29,16,11,5.369928743247041,100.535888671875,2022,4
1322231101313313,48164,14572,29,39,20,5.369928743247041,100.5413818359375,2022,4
1322231101313320,36611,10385,31,104,52,5.364459662948641,100.52490234375,2022,4
1322231101313321,96885,24705,26,14,10,5.364459662948641,100.5303955078125,2022,4
1322231101313322,32142,6395,29,8,6,5.358990533628941,100.52490234375,2022,4
1322231101313323,41794,9856,29,22,16,5.358990533628941,100.5303955078125,2022,4
1322231101313330,43062,9473,29,127,23,5.364459662948641,100.535888671875,2022,4
1322231101313331,47588,8293,30,13,12,5.364459662948641,100.5413818359375,2022,4
1322231101313332,40647,14849,28,28,18,5.358990533628941,100.535888671875,2022,4
1322231101313333,32961,13671,25,35,16,5.358990533628941,100.5413818359375,2022,4
1322231101320000,7705,12642,27,3,3,5.3535213553373335,100.37109375,2022,4
1322231101320001,12846,15566,25,4,4,5.3535213553373335,100.3765869140625,2022,4
1322231101320010,75281,16804,39,9,7,5.3535213553373335,100.382080078125,2022,4
1322231101320011,125482,27547,26,21,11,5.3535213553373335,100.3875732421875,2022,4
1322231101320100,17655,11654,22,7,5,5.3535213553373335,100.39306640625,2022,4
1322231101320101,52851,4092,28,27,16,5.3535213553373335,100.3985595703125,2022,4
1322231101320103,282979,4831,17,1,1,5.348052128123212,100.3985595703125,2022,4
1322231101320110,25976,13856,28,16,8,5.3535213553373335,100.404052734375,2022,4
1322231101320111,38343,12644,39,81,30,5.3535213553373335,100.4095458984375,2022,4
1322231101320112,34620,19420,27,26,14,5.348052128123212,100.404052734375,2022,4
1322231101320130,22566,1256,34,1,1,5.3425828520359735,100.404052734375,2022,4
1322231101320131,5773,4004,24,3,2,5.3425828520359735,100.4095458984375,2022,4
1322231101320313,27522,5747,27,11,4,5.326174731029583,100.4095458984375,2022,4
1322231101320330,64403,12543,32,5,2,5.320705259943905,100.404052734375,2022,4
1322231101320331,27429,21969,23,11,1,5.320705259943905,100.4095458984375,2022,4
1322231101321000,44790,11656,36,69,34,5.3535213553373335,100.4150390625,2022,4
1322231101321001,52038,10475,27,25,20,5.3535213553373335,100.4205322265625,2022,4
1322231101321002,27742,1422,22,1,1,5.348052128123212,100.4150390625,2022,4
1322231101321003,85379,25688,27,64,15,5.348052128123212,100.4205322265625,2022,4
1322231101321010,174761,20397,23,1,1,5.3535213553373335,100.426025390625,2022,4
1322231101321011,67575,20019,29,53,32,5.3535213553373335,100.4315185546875,2022,4
1322231101321012,95158,28094,85,4,4,5.348052128123212,100.426025390625,2022,4
1322231101321013,38474,12765,33,172,98,5.348052128123212,100.4315185546875,2022,4
1322231101321020,56695,14976,57,21,8,5.3425828520359735,100.4150390625,2022,4
1322231101321021,89741,19171,42,48,19,5.3425828520359735,100.4205322265625,2022,4
1322231101321022,34572,23446,28,3,3,5.337113527125022,100.4150390625,2022,4
1322231101321023,40279,10751,38,4,3,5.337113527125022,100.4205322265625,2022,4
1322231101321030,61335,17914,35,169,94,5.3425828520359735,100.426025390625,2022,4
1322231101321031,47986,18451,32,94,74,5.3425828520359735,100.4315185546875,2022,4
1322231101321032,36826,9137,32,45,27,5.337113527125022,100.426025390625,2022,4
1322231101321033,26241,9341,35,40,26,5.337113527125022,100.4315185546875,2022,4
1322231101321100,47815,17691,31,70,50,5.3535213553373335,100.43701171875,2022,4
1322231101321101,47913,8607,30,36,28,5.3535213553373335,100.4425048828125,2022,4
1322231101321102,57004,17469,30,61,28,5.348052128123212,100.43701171875,2022,4
1322231101321103,62941,20083,26,85,30,5.348052128123212,100.4425048828125,2022,4
1322231101321110,15530,9455,29,5,5,5.3535213553373335,100.447998046875,2022,4
1322231101321111,49014,18980,29,67,45,5.3535213553373335,100.4534912109375,2022,4
1322231101321112,43811,10271,25,19,8,5.348052128123212,100.447998046875,2022,4
1322231101321113,38544,6535,49,53,22,5.348052128123212,100.4534912109375,2022,4
1322231101321120,55336,20598,28,46,14,5.3425828520359735,100.43701171875,2022,4
1322231101321121,86335,13342,28,15,11,5.3425828520359735,100.4425048828125,2022,4
1322231101321122,42996,3669,30,9,4,5.337113527125022,100.43701171875,2022,4
1322231101321123,23709,2662,34,6,5,5.337113527125022,100.4425048828125,2022,4
1322231101321131,79971,20574,25,55,31,5.3425828520359735,100.4534912109375,2022,4
1322231101321132,38493,8991,23,42,9,5.337113527125022,100.447998046875,2022,4
1322231101321133,31999,5779,32,82,14,5.337113527125022,100.4534912109375,2022,4
1322231101321200,98610,1805,21,1,1,5.331644153439758,100.4150390625,2022,4
1322231101321202,3178,398,33,1,1,5.326174731029583,100.4150390625,2022,4
1322231101321211,170569,8388,34,7,7,5.331644153439758,100.4315185546875,2022,4
1322231101321213,117034,18563,26,46,37,5.326174731029583,100.4315185546875,2022,4
1322231101321221,65122,20395,24,14,6,5.320705259943905,100.4205322265625,2022,4
1322231101321222,1290,1810,48,1,1,5.315235740232134,100.4150390625,2022,4
1322231101321223,57551,15775,24,16,10,5.315235740232134,100.4205322265625,2022,4
1322231101321230,137027,22101,27,8,6,5.320705259943905,100.426025390625,2022,4
1322231101321231,301101,44416,26,93,54,5.320705259943905,100.4315185546875,2022,4
1322231101321232,107961,17809,26,24,16,5.315235740232134,100.426025390625,2022,4
1322231101321233,91430,15108,29,31,15,5.315235740232134,100.4315185546875,2022,4
1322231101321300,45415,15827,24,10,8,5.331644153439758,100.43701171875,2022,4
1322231101321301,34025,15539,29,107,58,5.331644153439758,100.4425048828125,2022,4
1322231101321302,27395,10099,24,13,11,5.326174731029583,100.43701171875,2022,4
1322231101321303,40464,10586,28,28,20,5.326174731029583,100.4425048828125,2022,4
1322231101321310,43723,20265,30,38,21,5.331644153439758,100.447998046875,2022,4
1322231101321311,84829,18203,24,7,5,5.331644153439758,100.4534912109375,2022,4
1322231101321312,31591,13466,28,152,44,5.326174731029583,100.447998046875,2022,4
1322231101321313,84775,22281,24,24,13,5.326174731029583,100.4534912109375,2022,4
1322231101321320,166673,22641,25,33,16,5.320705259943905,100.43701171875,2022,4
1322231101321321,47620,14769,28,37,16,5.320705259943905,100.4425048828125,2022,4
1322231101321322,63092,12841,29,31,20,5.315235740232134,100.43701171875,2022,4
1322231101321323,26493,8158,28,35,17,5.315235740232134,100.4425048828125,2022,4
1322231101321330,31714,10751,27,31,12,5.320705259943905,100.447998046875,2022,4
1322231101321331,44052,12638,28,23,13,5.320705259943905,100.4534912109375,2022,4
1322231101321332,20565,5008,35,24,18,5.315235740232134,100.447998046875,2022,4
1322231101321333,11500,3457,22,6,3,5.315235740232134,100.4534912109375,2022,4
1322231101322233,25212,14107,31,11,7,5.271477837928357,100.3875732421875,2022,4
1322231101322303,134309,48619,28,1,1,5.2824176035807,100.3985595703125,2022,4
1322231101323001,12282,2727,26,4,3,5.3097661719436795,100.4205322265625,2022,4
1322231101323003,3839,3199,27,5,3,5.304296555127955,100.4205322265625,2022,4
1322231101323010,28143,7876,31,15,11,5.3097661719436795,100.426025390625,2022,4
1322231101323011,33511,16553,32,12,8,5.3097661719436795,100.4315185546875,2022,4
1322231101323012,16281,9423,24,5,3,5.304296555127955,100.426025390625,2022,4
1322231101323013,18843,12779,27,12,5,5.304296555127955,100.4315185546875,2022,4
1322231101323021,21600,7422,27,15,7,5.298826889834376,100.4205322265625,2022,4
1322231101323022,611,406,49,1,1,5.2933571761123615,100.4150390625,2022,4
1322231101323023,16032,3863,26,1,1,5.2933571761123615,100.4205322265625,2022,4
1322231101323030,95095,15846,22,20,7,5.298826889834376,100.426025390625,2022,4
1322231101323031,59376,10145,24,7,3,5.298826889834376,100.4315185546875,2022,4
1322231101323033,19412,745,29,1,1,5.2933571761123615,100.4315185546875,2022,4
1322231101323100,111897,22232,30,41,14,5.3097661719436795,100.43701171875,2022,4
1322231101323101,50200,13882,37,62,22,5.3097661719436795,100.4425048828125,2022,4
1322231101323102,63932,12912,53,2,2,5.304296555127955,100.43701171875,2022,4
1322231101323103,65321,12369,52,54,24,5.304296555127955,100.4425048828125,2022,4
1322231101323110,90528,14681,34,25,16,5.3097661719436795,100.447998046875,2022,4
1322231101323111,149058,18253,25,29,16,5.3097661719436795,100.4534912109375,2022,4
1322231101323112,163269,27863,29,31,12,5.304296555127955,100.447998046875,2022,4
1322231101323113,164991,16336,24,39,15,5.304296555127955,100.4534912109375,2022,4
1322231101323120,26564,8544,30,56,19,5.298826889834376,100.43701171875,2022,4
1322231101323121,25983,10113,31,13,12,5.298826889834376,100.4425048828125,2022,4
1322231101323122,45536,23350,27,38,16,5.2933571761123615,100.43701171875,2022,4
1322231101323123,57909,14341,30,35,6,5.2933571761123615,100.4425048828125,2022,4
1322231101323130,13877,2076,32,9,7,5.298826889834376,100.447998046875,2022,4
1322231101323131,56844,21472,23,14,3,5.298826889834376,100.4534912109375,2022,4
1322231101323132,8830,11334,27,17,3,5.2933571761123615,100.447998046875,2022,4
1322231101323133,42715,8527,29,56,23,5.2933571761123615,100.4534912109375,2022,4
1322231101323222,6391,20162,78,1,1,5.271477837928357,100.4150390625,2022,4
1322231101323230,35925,13432,29,9,7,5.276947744869902,100.426025390625,2022,4
1322231101323231,20299,2790,35,1,1,5.276947744869902,100.4315185546875,2022,4
1322231101323232,33148,10837,31,8,6,5.271477837928357,100.426025390625,2022,4
1322231101323233,49630,10537,31,30,10,5.271477837928357,100.4315185546875,2022,4
1322231101323301,45444,31005,23,2,2,5.28788741401133,100.4425048828125,2022,4
1322231101323310,28208,14600,44,2,2,5.28788741401133,100.447998046875,2022,4
1322231101323311,14566,2132,43,4,3,5.28788741401133,100.4534912109375,2022,4
1322231101323312,44249,15708,30,2,2,5.2824176035807,100.447998046875,2022,4
1322231101323313,45318,16177,33,33,14,5.2824176035807,100.4534912109375,2022,4
1322231101323321,27049,8354,29,27,12,5.276947744869902,100.4425048828125,2022,4
1322231101323322,41682,16624,30,4,3,5.271477837928357,100.43701171875,2022,4
1322231101323323,9480,2882,27,9,7,5.271477837928357,100.4425048828125,2022,4
1322231101323330,226548,33918,31,41,28,5.276947744869902,100.447998046875,2022,4
1322231101323331,199405,30719,25,59,42,5.276947744869902,100.4534912109375,2022,4
1322231101323332,247182,36731,35,32,23,5.271477837928357,100.447998046875,2022,4
1322231101323333,49042,3109,45,2,2,5.271477837928357,100.4534912109375,2022,4
1322231101330000,79467,31697,25,19,15,5.3535213553373335,100.458984375,2022,4
1322231101330001,72822,14676,26,36,23,5.3535213553373335,100.4644775390625,2022,4
1322231101330002,48231,18988,25,44,15,5.348052128123212,100.458984375,2022,4
1322231101330003,59455,22120,26,22,12,5.348052128123212,100.4644775390625,2022,4
1322231101330010,143689,29145,26,183,109,5.3535213553373335,100.469970703125,2022,4
1322231101330011,56945,12921,28,49,19,5.3535213553373335,100.4754638671875,2022,4
1322231101330012,16412,5553,30,38,17,5.348052128123212,100.469970703125,2022,4
1322231101330013,41426,9139,25,16,9,5.348052128123212,100.4754638671875,2022,4
1322231101330020,33479,8525,30,64,29,5.3425828520359735,100.458984375,2022,4
1322231101330021,17722,8755,25,11,7,5.3425828520359735,100.4644775390625,2022,4
1322231101330022,110135,25360,23,35,10,5.337113527125022,100.458984375,2022,4
